Participant ID,Scent ID,Scent Description,Chemical Compounds,Sentiment Label,Age,Gender,Cultural Background,Previous Experience,Current Mood,Emotional Intensity
7,158,Floral,Phenyl ethyl alcohol,Delight,40,Male,British,False,Neutral,Medium
7,159,Ocean Breeze,Dimethyl sulfide,Freedom,68,Male,American,False,Sad,High
7,160,Rain,Geosmin,Nature,36,Female,American,True,Stressed,Low
7,161,Lavender,"Linalool, Linalyl acetate",Relaxation,49,Female,French,False,Energized,Low
7,162,Citrus,"Limonene, Citral",Happiness,47,Other,Indian,False,Calm,Low
7,163,Pine,Pinene,Calmness,46,Other,Indian,True,Energized,Low
7,164,Fresh Linen,Aldehydes,Cleanliness,66,Other,Indian,True,Sad,Low
7,165,Peppermint,Menthol,Refreshment,62,Female,French,True,Calm,High
7,166,Vanilla,Vanillin,Comfort,46,Male,Indian,True,Energized,High
7,167,Rose,"Citronellol, Geraniol",Romance,47,Male,Indian,True,Energized,High
7,168,Eucalyptus,Eucalyptol,Healing,33,Other,British,False,Neutral,High
7,169,Sandalwood,Santalol,Tranquility,57,Other,American,False,Sad,High
7,170,Leather,Benzaldehyde,Luxury,36,Other,American,False,Neutral,High
7,171,Coffee,"Caffeine, Niacin",Alertness,35,Other,British,True,Calm,High
7,172,Chocolate,Theobromine,Pleasure,18,Female,British,False,Neutral,Low
7,173,Burnt Wood,Guaiacol,Nostalgia,31,Male,British,True,Sad,Medium
7,174,Cinnamon,Cinnamaldehyde,Warmth,68,Other,American,True,Stressed,High
7,175,Apple,Amyl acetate,Freshness,64,Female,Indian,False,Stressed,Medium
7,176,Strawberry,Methyl anthranilate,Joy,67,Other,British,True,Calm,High
7,177,Smoky,Creosol,Mystery,19,Other,French,True,Stressed,High
7,178,Floral,Phenyl ethyl alcohol,Delight,45,Male,British,False,Neutral,Low
7,179,Ocean Breeze,Dimethyl sulfide,Freedom,66,Other,Chinese,True,Calm,Medium
7,180,Rain,Geosmin,Nature,67,Male,British,True,Sad,Low
7,181,Lavender,"Linalool, Linalyl acetate",Relaxation,47,Male,American,False,Calm,Low
7,182,Citrus,"Limonene, Citral",Happiness,55,Male,British,True,Calm,Medium
7,183,Pine,Pinene,Calmness,68,Female,Chinese,True,Energized,Low
7,184,Fresh Linen,Aldehydes,Cleanliness,21,Female,French,False,Energized,High
7,185,Peppermint,Menthol,Refreshment,18,Male,Indian,False,Calm,High
7,186,Vanilla,Vanillin,Comfort,25,Other,British,False,Stressed,High
7,187,Rose,"Citronellol, Geraniol",Romance,46,Male,Chinese,False,Energized,High
7,188,Eucalyptus,Eucalyptol,Healing,56,Other,Chinese,True,Sad,High
7,189,Sandalwood,Santalol,Tranquility,20,Male,French,True,Neutral,Low
7,190,Leather,Benzaldehyde,Luxury,49,Other,American,False,Energized,Low
7,191,Coffee,"Caffeine, Niacin",Alertness,27,Female,British,True,Calm,High
7,192,Chocolate,Theobromine,Pleasure,27,Other,Chinese,True,Stressed,High
7,193,Burnt Wood,Guaiacol,Nostalgia,36,Male,French,False,Neutral,Low
7,194,Cinnamon,Cinnamaldehyde,Warmth,63,Female,Indian,False,Energized,Medium
7,195,Apple,Amyl acetate,Freshness,51,Other,Chinese,True,Stressed,Low
7,196,Strawberry,Methyl anthranilate,Joy,50,Other,French,False,Stressed,Low
7,197,Smoky,Creosol,Mystery,40,Other,American,False,Stressed,Low
7,198,Floral,Phenyl ethyl alcohol,Delight,45,Other,American,False,Calm,Low
7,199,Ocean Breeze,Dimethyl sulfide,Freedom,49,Other,Chinese,True,Sad,Low
7,200,Rain,Geosmin,Nature,67,Female,Chinese,False,Stressed,Medium
8,1,Lavender,"Linalool, Linalyl acetate",Relaxation,24,Female,British,True,Neutral,High
8,2,Citrus,"Limonene, Citral",Happiness,46,Female,French,True,Energized,High
8,3,Pine,Pinene,Calmness,25,Female,Chinese,True,Neutral,Medium
8,4,Fresh Linen,Aldehydes,Cleanliness,18,Male,British,False,Calm,High
8,5,Peppermint,Menthol,Refreshment,20,Female,British,False,Calm,High
8,6,Vanilla,Vanillin,Comfort,41,Other,Chinese,False,Neutral,High
8,7,Rose,"Citronellol, Geraniol",Romance,40,Other,American,False,Sad,Medium
8,8,Eucalyptus,Eucalyptol,Healing,25,Female,French,False,Calm,Medium
8,9,Sandalwood,Santalol,Tranquility,64,Other,French,True,Calm,High
8,10,Leather,Benzaldehyde,Luxury,54,Female,American,True,Neutral,High
8,11,Coffee,"Caffeine, Niacin",Alertness,20,Other,Chinese,True,Calm,High
8,12,Chocolate,Theobromine,Pleasure,68,Male,French,False,Sad,Low
8,13,Burnt Wood,Guaiacol,Nostalgia,50,Male,Chinese,True,Sad,Low
8,14,Cinnamon,Cinnamaldehyde,Warmth,45,Female,Chinese,True,Sad,Low
8,15,Apple,Amyl acetate,Freshness,64,Female,British,False,Energized,Medium
8,16,Strawberry,Methyl anthranilate,Joy,25,Female,American,False,Sad,High
8,17,Smoky,Creosol,Mystery,51,Other,Chinese,True,Sad,Medium
8,18,Floral,Phenyl ethyl alcohol,Delight,52,Female,Indian,True,Energized,Medium
8,19,Ocean Breeze,Dimethyl sulfide,Freedom,49,Male,American,False,Stressed,Medium
8,20,Rain,Geosmin,Nature,41,Other,French,False,Calm,High
8,21,Lavender,"Linalool, Linalyl acetate",Relaxation,31,Female,British,False,Sad,Low
8,22,Citrus,"Limonene, Citral",Happiness,49,Other,French,False,Calm,High
8,23,Pine,Pinene,Calmness,63,Other,French,True,Neutral,High
8,24,Fresh Linen,Aldehydes,Cleanliness,60,Female,American,True,Calm,Medium
8,25,Peppermint,Menthol,Refreshment,33,Other,French,False,Energized,Medium
8,26,Vanilla,Vanillin,Comfort,21,Male,Chinese,True,Calm,Medium
8,27,Rose,"Citronellol, Geraniol",Romance,69,Male,French,True,Calm,Low
8,28,Eucalyptus,Eucalyptol,Healing,54,Other,British,False,Calm,Low
8,29,Sandalwood,Santalol,Tranquility,38,Female,British,True,Stressed,Low
8,30,Leather,Benzaldehyde,Luxury,31,Other,Indian,True,Stressed,High
8,31,Coffee,"Caffeine, Niacin",Alertness,48,Male,British,True,Neutral,Medium
8,32,Chocolate,Theobromine,Pleasure,65,Other,French,False,Energized,High
8,33,Burnt Wood,Guaiacol,Nostalgia,35,Other,British,False,Calm,Low
8,34,Cinnamon,Cinnamaldehyde,Warmth,24,Male,American,True,Calm,Medium
8,35,Apple,Amyl acetate,Freshness,27,Other,British,False,Calm,Low
8,36,Strawberry,Methyl anthranilate,Joy,24,Other,Chinese,False,Calm,Medium
8,37,Smoky,Creosol,Mystery,50,Female,American,False,Stressed,Medium
8,38,Floral,Phenyl ethyl alcohol,Delight,40,Female,Indian,True,Neutral,High
8,39,Ocean Breeze,Dimethyl sulfide,Freedom,38,Male,Chinese,True,Sad,High
8,40,Rain,Geosmin,Nature,36,Male,French,False,Energized,Low
8,41,Lavender,"Linalool, Linalyl acetate",Relaxation,65,Male,French,True,Calm,High
8,42,Citrus,"Limonene, Citral",Happiness,36,Female,French,True,Neutral,High
8,43,Pine,Pinene,Calmness,53,Male,Chinese,True,Sad,High
8,44,Fresh Linen,Aldehydes,Cleanliness,46,Male,Chinese,True,Neutral,Medium
8,45,Peppermint,Menthol,Refreshment,35,Male,Chinese,True,Stressed,High
8,46,Vanilla,Vanillin,Comfort,19,Female,American,False,Sad,Low
8,47,Rose,"Citronellol, Geraniol",Romance,18,Other,American,True,Neutral,Medium
8,48,Eucalyptus,Eucalyptol,Healing,64,Male,French,True,Stressed,Medium
8,49,Sandalwood,Santalol,Tranquility,22,Other,British,True,Neutral,High
8,50,Leather,Benzaldehyde,Luxury,37,Male,French,False,Neutral,Medium
8,51,Coffee,"Caffeine, Niacin",Alertness,28,Other,Indian,False,Sad,Low
8,52,Chocolate,Theobromine,Pleasure,59,Female,American,False,Stressed,Low
8,53,Burnt Wood,Guaiacol,Nostalgia,19,Female,Chinese,True,Calm,Medium
8,54,Cinnamon,Cinnamaldehyde,Warmth,20,Male,American,False,Energized,High
8,55,Apple,Amyl acetate,Freshness,40,Other,Chinese,False,Sad,High
8,56,Strawberry,Methyl anthranilate,Joy,29,Female,Indian,False,Stressed,Medium
8,57,Smoky,Creosol,Mystery,37,Male,Indian,False,Neutral,Low
8,58,Floral,Phenyl ethyl alcohol,Delight,22,Male,American,True,Stressed,Medium
8,59,Ocean Breeze,Dimethyl sulfide,Freedom,54,Female,Chinese,False,Energized,High
8,60,Rain,Geosmin,Nature,55,Female,Indian,False,Energized,High
8,61,Lavender,"Linalool, Linalyl acetate",Relaxation,47,Male,French,True,Calm,Medium
8,62,Citrus,"Limonene, Citral",Happiness,26,Other,French,True,Calm,Low
8,63,Pine,Pinene,Calmness,51,Other,Chinese,False,Energized,Medium
8,64,Fresh Linen,Aldehydes,Cleanliness,61,Other,American,True,Sad,Low
8,65,Peppermint,Menthol,Refreshment,52,Male,Indian,False,Sad,Low
8,66,Vanilla,Vanillin,Comfort,69,Female,American,True,Neutral,Medium
8,67,Rose,"Citronellol, Geraniol",Romance,39,Male,French,True,Calm,Medium
8,68,Eucalyptus,Eucalyptol,Healing,61,Female,Indian,False,Neutral,Low
8,69,Sandalwood,Santalol,Tranquility,41,Other,American,True,Calm,Low
8,70,Leather,Benzaldehyde,Luxury,34,Other,British,False,Energized,Low
8,71,Coffee,"Caffeine, Niacin",Alertness,27,Female,Chinese,True,Sad,Low
8,72,Chocolate,Theobromine,Pleasure,47,Female,Chinese,False,Sad,High
8,73,Burnt Wood,Guaiacol,Nostalgia,63,Male,British,True,Energized,Medium
8,74,Cinnamon,Cinnamaldehyde,Warmth,40,Other,French,True,Neutral,Low
8,75,Apple,Amyl acetate,Freshness,49,Male,Indian,True,Neutral,Medium
8,76,Strawberry,Methyl anthranilate,Joy,34,Male,Chinese,True,Stressed,Low
8,77,Smoky,Creosol,Mystery,67,Male,British,True,Calm,Medium
8,78,Floral,Phenyl ethyl alcohol,Delight,68,Other,British,False,Neutral,Medium
8,79,Ocean Breeze,Dimethyl sulfide,Freedom,34,Male,French,True,Energized,Low
8,80,Rain,Geosmin,Nature,31,Male,French,False,Neutral,Low
8,81,Lavender,"Linalool, Linalyl acetate",Relaxation,26,Male,American,False,Sad,Medium
8,82,Citrus,"Limonene, Citral",Happiness,57,Male,Chinese,False,Calm,Medium
8,83,Pine,Pinene,Calmness,19,Male,American,True,Stressed,Medium
8,84,Fresh Linen,Aldehydes,Cleanliness,62,Male,British,False,Calm,High
8,85,Peppermint,Menthol,Refreshment,42,Other,Indian,True,Sad,Low
8,86,Vanilla,Vanillin,Comfort,56,Male,Indian,False,Sad,High
8,87,Rose,"Citronellol, Geraniol",Romance,26,Female,French,False,Sad,High
8,88,Eucalyptus,Eucalyptol,Healing,39,Male,Indian,False,Sad,Low
8,89,Sandalwood,Santalol,Tranquility,60,Male,Indian,False,Energized,Low
8,90,Leather,Benzaldehyde,Luxury,63,Other,Indian,False,Stressed,High
8,91,Coffee,"Caffeine, Niacin",Alertness,21,Other,British,True,Sad,Low
8,92,Chocolate,Theobromine,Pleasure,43,Female,Indian,False,Sad,Medium
8,93,Burnt Wood,Guaiacol,Nostalgia,46,Female,Indian,False,Neutral,Medium
8,94,Cinnamon,Cinnamaldehyde,Warmth,62,Other,Indian,True,Stressed,High
8,95,Apple,Amyl acetate,Freshness,51,Other,American,True,Calm,High
8,96,Strawberry,Methyl anthranilate,Joy,40,Male,British,True,Stressed,Low
8,97,Smoky,Creosol,Mystery,54,Other,French,False,Stressed,Low
8,98,Floral,Phenyl ethyl alcohol,Delight,28,Female,American,False,Stressed,High
8,99,Ocean Breeze,Dimethyl sulfide,Freedom,23,Male,Chinese,False,Sad,High
8,100,Rain,Geosmin,Nature,35,Female,British,False,Sad,Medium
8,101,Lavender,"Linalool, Linalyl acetate",Relaxation,38,Male,British,False,Energized,Medium
8,102,Citrus,"Limonene, Citral",Happiness,59,Other,Chinese,False,Calm,Low
8,103,Pine,Pinene,Calmness,53,Female,Chinese,True,Neutral,Medium
8,104,Fresh Linen,Aldehydes,Cleanliness,58,Male,Chinese,True,Stressed,Low
8,105,Peppermint,Menthol,Refreshment,55,Male,French,False,Calm,Low
8,106,Vanilla,Vanillin,Comfort,51,Other,Indian,False,Calm,Low
8,107,Rose,"Citronellol, Geraniol",Romance,34,Other,British,False,Energized,Medium
8,108,Eucalyptus,Eucalyptol,Healing,54,Other,Indian,False,Neutral,High
8,109,Sandalwood,Santalol,Tranquility,42,Female,Indian,False,Stressed,High
8,110,Leather,Benzaldehyde,Luxury,55,Male,Chinese,True,Neutral,Medium
8,111,Coffee,"Caffeine, Niacin",Alertness,29,Other,French,True,Energized,High
8,112,Chocolate,Theobromine,Pleasure,40,Female,American,False,Sad,Low
8,113,Burnt Wood,Guaiacol,Nostalgia,59,Female,French,True,Calm,High
8,114,Cinnamon,Cinnamaldehyde,Warmth,39,Female,Indian,False,Stressed,Medium
8,115,Apple,Amyl acetate,Freshness,38,Other,French,False,Sad,High
8,116,Strawberry,Methyl anthranilate,Joy,44,Other,Chinese,False,Energized,Low
8,117,Smoky,Creosol,Mystery,48,Male,American,True,Neutral,Low
8,118,Floral,Phenyl ethyl alcohol,Delight,23,Male,Chinese,True,Calm,Medium
8,119,Ocean Breeze,Dimethyl sulfide,Freedom,44,Other,American,False,Stressed,Medium
8,120,Rain,Geosmin,Nature,57,Female,Indian,True,Sad,Medium
8,121,Lavender,"Linalool, Linalyl acetate",Relaxation,51,Female,American,True,Sad,Low
8,122,Citrus,"Limonene, Citral",Happiness,29,Female,American,False,Calm,High
8,123,Pine,Pinene,Calmness,62,Male,American,True,Neutral,High
8,124,Fresh Linen,Aldehydes,Cleanliness,24,Female,French,True,Energized,Medium
8,125,Peppermint,Menthol,Refreshment,27,Male,French,False,Neutral,High
8,126,Vanilla,Vanillin,Comfort,62,Male,Indian,False,Neutral,High
8,127,Rose,"Citronellol, Geraniol",Romance,34,Female,American,True,Neutral,Medium
8,128,Eucalyptus,Eucalyptol,Healing,43,Female,British,False,Calm,Medium
8,129,Sandalwood,Santalol,Tranquility,38,Other,Indian,True,Calm,Low
8,130,Leather,Benzaldehyde,Luxury,45,Other,American,False,Energized,Low
8,131,Coffee,"Caffeine, Niacin",Alertness,63,Female,American,False,Neutral,Low
8,132,Chocolate,Theobromine,Pleasure,19,Male,French,False,Calm,Low
8,133,Burnt Wood,Guaiacol,Nostalgia,60,Male,Indian,False,Energized,High
8,134,Cinnamon,Cinnamaldehyde,Warmth,18,Male,American,True,Energized,High
8,135,Apple,Amyl acetate,Freshness,68,Male,American,False,Neutral,Low
8,136,Strawberry,Methyl anthranilate,Joy,53,Male,Indian,False,Stressed,Low
8,137,Smoky,Creosol,Mystery,68,Other,British,False,Neutral,Medium
8,138,Floral,Phenyl ethyl alcohol,Delight,43,Female,Indian,True,Stressed,High
8,139,Ocean Breeze,Dimethyl sulfide,Freedom,46,Other,Indian,True,Energized,High
8,140,Rain,Geosmin,Nature,38,Male,British,False,Calm,Low
8,141,Lavender,"Linalool, Linalyl acetate",Relaxation,28,Male,Indian,False,Sad,High
8,142,Citrus,"Limonene, Citral",Happiness,57,Male,American,False,Energized,Medium
8,143,Pine,Pinene,Calmness,28,Male,Indian,False,Calm,Medium
8,144,Fresh Linen,Aldehydes,Cleanliness,53,Female,British,False,Energized,High
8,145,Peppermint,Menthol,Refreshment,66,Male,Chinese,False,Neutral,Low
8,146,Vanilla,Vanillin,Comfort,56,Female,Indian,True,Stressed,High
8,147,Rose,"Citronellol, Geraniol",Romance,57,Male,French,False,Energized,Medium
8,148,Eucalyptus,Eucalyptol,Healing,52,Female,American,False,Calm,Low
8,149,Sandalwood,Santalol,Tranquility,51,Other,American,False,Neutral,High
8,150,Leather,Benzaldehyde,Luxury,64,Male,French,False,Sad,Low
8,151,Coffee,"Caffeine, Niacin",Alertness,41,Female,French,False,Neutral,Low
8,152,Chocolate,Theobromine,Pleasure,39,Other,Indian,False,Stressed,Medium
8,153,Burnt Wood,Guaiacol,Nostalgia,22,Male,French,True,Neutral,Low
8,154,Cinnamon,Cinnamaldehyde,Warmth,50,Male,Chinese,True,Sad,High
8,155,Apple,Amyl acetate,Freshness,53,Male,British,True,Calm,Low
8,156,Strawberry,Methyl anthranilate,Joy,64,Female,French,True,Energized,Low
8,157,Smoky,Creosol,Mystery,37,Female,French,True,Stressed,High
8,158,Floral,Phenyl ethyl alcohol,Delight,36,Other,Chinese,True,Sad,Medium
8,159,Ocean Breeze,Dimethyl sulfide,Freedom,52,Female,American,False,Stressed,Medium
8,160,Rain,Geosmin,Nature,69,Female,American,False,Neutral,High
8,161,Lavender,"Linalool, Linalyl acetate",Relaxation,60,Male,Indian,False,Stressed,High
8,162,Citrus,"Limonene, Citral",Happiness,34,Male,Chinese,False,Sad,Medium
8,163,Pine,Pinene,Calmness,62,Male,British,False,Energized,Low
8,164,Fresh Linen,Aldehydes,Cleanliness,60,Male,British,False,Energized,High
8,165,Peppermint,Menthol,Refreshment,51,Male,Chinese,True,Stressed,Low
8,166,Vanilla,Vanillin,Comfort,26,Male,British,False,Calm,High
8,167,Rose,"Citronellol, Geraniol",Romance,43,Male,American,True,Stressed,Medium
8,168,Eucalyptus,Eucalyptol,Healing,19,Other,British,True,Neutral,Low
8,169,Sandalwood,Santalol,Tranquility,26,Other,British,False,Energized,Low
8,170,Leather,Benzaldehyde,Luxury,26,Other,Chinese,False,Energized,High
8,171,Coffee,"Caffeine, Niacin",Alertness,57,Other,Chinese,False,Energized,Low
8,172,Chocolate,Theobromine,Pleasure,34,Male,British,False,Calm,High
8,173,Burnt Wood,Guaiacol,Nostalgia,18,Other,French,False,Calm,Medium
8,174,Cinnamon,Cinnamaldehyde,Warmth,42,Male,Chinese,False,Sad,Low
8,175,Apple,Amyl acetate,Freshness,60,Other,Indian,False,Stressed,High
8,176,Strawberry,Methyl anthranilate,Joy,57,Female,Indian,True,Stressed,Low
8,177,Smoky,Creosol,Mystery,59,Other,American,False,Neutral,High
8,178,Floral,Phenyl ethyl alcohol,Delight,42,Other,British,False,Energized,High
8,179,Ocean Breeze,Dimethyl sulfide,Freedom,56,Male,French,True,Calm,High
8,180,Rain,Geosmin,Nature,52,Other,American,False,Neutral,Medium
8,181,Lavender,"Linalool, Linalyl acetate",Relaxation,20,Female,British,False,Neutral,Low
8,182,Citrus,"Limonene, Citral",Happiness,67,Male,Chinese,True,Calm,Medium
8,183,Pine,Pinene,Calmness,54,Male,Indian,False,Stressed,High
8,184,Fresh Linen,Aldehydes,Cleanliness,61,Other,French,False,Energized,High
8,185,Peppermint,Menthol,Refreshment,61,Male,Indian,False,Stressed,Medium
8,186,Vanilla,Vanillin,Comfort,68,Male,Chinese,False,Neutral,Medium
8,187,Rose,"Citronellol, Geraniol",Romance,47,Male,British,False,Energized,Low
8,188,Eucalyptus,Eucalyptol,Healing,55,Male,Chinese,False,Sad,High
8,189,Sandalwood,Santalol,Tranquility,51,Male,Chinese,True,Neutral,Medium
8,190,Leather,Benzaldehyde,Luxury,29,Male,Indian,False,Stressed,High
8,191,Coffee,"Caffeine, Niacin",Alertness,36,Female,French,False,Stressed,High
8,192,Chocolate,Theobromine,Pleasure,54,Other,Chinese,True,Stressed,Low
8,193,Burnt Wood,Guaiacol,Nostalgia,61,Female,Indian,True,Calm,Low
8,194,Cinnamon,Cinnamaldehyde,Warmth,66,Male,French,False,Neutral,Low
8,195,Apple,Amyl acetate,Freshness,34,Male,British,True,Energized,Medium
8,196,Strawberry,Methyl anthranilate,Joy,27,Other,British,False,Stressed,High
8,197,Smoky,Creosol,Mystery,66,Female,American,False,Stressed,Medium
8,198,Floral,Phenyl ethyl alcohol,Delight,64,Other,Indian,True,Calm,Medium
8,199,Ocean Breeze,Dimethyl sulfide,Freedom,29,Female,French,False,Energized,Low
8,200,Rain,Geosmin,Nature,33,Male,Chinese,False,Neutral,High
9,1,Lavender,"Linalool, Linalyl acetate",Relaxation,41,Other,British,True,Sad,High
9,2,Citrus,"Limonene, Citral",Happiness,36,Other,French,True,Calm,Low
9,3,Pine,Pinene,Calmness,25,Male,Indian,True,Neutral,High
9,4,Fresh Linen,Aldehydes,Cleanliness,48,Other,American,True,Sad,Low
9,5,Peppermint,Menthol,Refreshment,38,Female,British,False,Stressed,Medium
9,6,Vanilla,Vanillin,Comfort,34,Female,French,True,Stressed,Medium
9,7,Rose,"Citronellol, Geraniol",Romance,40,Female,French,True,Energized,Low
9,8,Eucalyptus,Eucalyptol,Healing,54,Female,French,True,Sad,Medium
9,9,Sandalwood,Santalol,Tranquility,33,Male,Indian,True,Stressed,Medium
9,10,Leather,Benzaldehyde,Luxury,23,Other,Indian,True,Stressed,Low
9,11,Coffee,"Caffeine, Niacin",Alertness,25,Female,Indian,False,Energized,Medium
9,12,Chocolate,Theobromine,Pleasure,42,Male,Chinese,True,Neutral,High
9,13,Burnt Wood,Guaiacol,Nostalgia,35,Other,French,False,Stressed,Medium
9,14,Cinnamon,Cinnamaldehyde,Warmth,42,Other,British,True,Calm,Low
9,15,Apple,Amyl acetate,Freshness,29,Male,Indian,True,Calm,High
9,16,Strawberry,Methyl anthranilate,Joy,32,Male,Indian,True,Neutral,High
9,17,Smoky,Creosol,Mystery,43,Female,French,True,Sad,Medium
9,18,Floral,Phenyl ethyl alcohol,Delight,58,Other,Indian,True,Energized,High
9,19,Ocean Breeze,Dimethyl sulfide,Freedom,62,Other,Chinese,True,Calm,Low
9,20,Rain,Geosmin,Nature,43,Male,Chinese,True,Calm,High
9,21,Lavender,"Linalool, Linalyl acetate",Relaxation,64,Other,Indian,True,Neutral,Medium
9,22,Citrus,"Limonene, Citral",Happiness,49,Female,French,False,Sad,Medium
9,23,Pine,Pinene,Calmness,27,Other,French,True,Sad,High
9,24,Fresh Linen,Aldehydes,Cleanliness,33,Male,French,False,Neutral,Low
9,25,Peppermint,Menthol,Refreshment,24,Male,American,True,Calm,Low
9,26,Vanilla,Vanillin,Comfort,34,Female,Indian,False,Energized,Medium
9,27,Rose,"Citronellol, Geraniol",Romance,40,Female,French,True,Calm,Medium
9,28,Eucalyptus,Eucalyptol,Healing,43,Other,Chinese,True,Sad,Low
9,29,Sandalwood,Santalol,Tranquility,38,Other,British,True,Calm,High
9,30,Leather,Benzaldehyde,Luxury,39,Male,British,False,Energized,High
9,31,Coffee,"Caffeine, Niacin",Alertness,24,Female,French,False,Stressed,High
9,32,Chocolate,Theobromine,Pleasure,31,Female,British,False,Calm,High
9,33,Burnt Wood,Guaiacol,Nostalgia,32,Female,British,False,Neutral,Low
9,34,Cinnamon,Cinnamaldehyde,Warmth,24,Other,American,True,Stressed,Medium
9,35,Apple,Amyl acetate,Freshness,26,Female,Chinese,True,Neutral,Medium
9,36,Strawberry,Methyl anthranilate,Joy,68,Male,Chinese,True,Neutral,High
9,37,Smoky,Creosol,Mystery,65,Male,American,False,Neutral,Low
9,38,Floral,Phenyl ethyl alcohol,Delight,25,Other,American,True,Calm,Low
9,39,Ocean Breeze,Dimethyl sulfide,Freedom,67,Other,British,False,Sad,High
9,40,Rain,Geosmin,Nature,40,Female,Indian,False,Stressed,High
9,41,Lavender,"Linalool, Linalyl acetate",Relaxation,46,Other,British,False,Energized,High
9,42,Citrus,"Limonene, Citral",Happiness,35,Male,American,False,Sad,Medium
9,43,Pine,Pinene,Calmness,48,Female,Chinese,False,Calm,High
9,44,Fresh Linen,Aldehydes,Cleanliness,47,Male,British,True,Neutral,Medium
9,45,Peppermint,Menthol,Refreshment,69,Female,Indian,False,Energized,Low
9,46,Vanilla,Vanillin,Comfort,56,Other,British,False,Stressed,Low
9,47,Rose,"Citronellol, Geraniol",Romance,52,Female,French,True,Sad,Medium
9,48,Eucalyptus,Eucalyptol,Healing,35,Female,British,False,Sad,Medium
9,49,Sandalwood,Santalol,Tranquility,59,Male,American,False,Energized,Medium
9,50,Leather,Benzaldehyde,Luxury,56,Male,Chinese,True,Calm,Medium
9,51,Coffee,"Caffeine, Niacin",Alertness,34,Female,Chinese,True,Stressed,High
9,52,Chocolate,Theobromine,Pleasure,31,Other,American,True,Energized,Low
9,53,Burnt Wood,Guaiacol,Nostalgia,48,Other,French,False,Neutral,High
9,54,Cinnamon,Cinnamaldehyde,Warmth,41,Male,American,True,Stressed,Medium
9,55,Apple,Amyl acetate,Freshness,52,Other,British,True,Sad,High
9,56,Strawberry,Methyl anthranilate,Joy,61,Male,American,True,Energized,High
9,57,Smoky,Creosol,Mystery,62,Other,American,False,Sad,Low
9,58,Floral,Phenyl ethyl alcohol,Delight,51,Female,French,True,Sad,High
9,59,Ocean Breeze,Dimethyl sulfide,Freedom,20,Male,British,False,Sad,Low
9,60,Rain,Geosmin,Nature,54,Male,Indian,False,Calm,Medium
9,61,Lavender,"Linalool, Linalyl acetate",Relaxation,60,Female,Indian,True,Sad,High
9,62,Citrus,"Limonene, Citral",Happiness,57,Male,Chinese,False,Neutral,Medium
9,63,Pine,Pinene,Calmness,43,Other,American,False,Neutral,Low
9,64,Fresh Linen,Aldehydes,Cleanliness,40,Other,Chinese,True,Stressed,Medium
9,65,Peppermint,Menthol,Refreshment,61,Male,French,False,Sad,Medium
9,66,Vanilla,Vanillin,Comfort,56,Other,Indian,True,Sad,Low
9,67,Rose,"Citronellol, Geraniol",Romance,32,Male,American,False,Energized,Medium
9,68,Eucalyptus,Eucalyptol,Healing,66,Female,French,False,Calm,Medium
9,69,Sandalwood,Santalol,Tranquility,21,Male,French,True,Stressed,Medium
9,70,Leather,Benzaldehyde,Luxury,46,Female,American,True,Sad,High
9,71,Coffee,"Caffeine, Niacin",Alertness,39,Other,French,False,Energized,Medium
9,72,Chocolate,Theobromine,Pleasure,42,Female,American,False,Calm,Low
9,73,Burnt Wood,Guaiacol,Nostalgia,30,Other,American,True,Stressed,High
9,74,Cinnamon,Cinnamaldehyde,Warmth,35,Male,British,False,Stressed,High
9,75,Apple,Amyl acetate,Freshness,50,Other,Chinese,False,Sad,Low
9,76,Strawberry,Methyl anthranilate,Joy,33,Male,French,False,Stressed,Medium
9,77,Smoky,Creosol,Mystery,62,Male,French,False,Energized,High
9,78,Floral,Phenyl ethyl alcohol,Delight,59,Female,British,True,Stressed,High
9,79,Ocean Breeze,Dimethyl sulfide,Freedom,61,Female,British,True,Neutral,High
9,80,Rain,Geosmin,Nature,19,Female,British,True,Energized,Medium
9,81,Lavender,"Linalool, Linalyl acetate",Relaxation,52,Female,Indian,True,Calm,High
9,82,Citrus,"Limonene, Citral",Happiness,59,Other,Indian,True,Calm,Low
9,83,Pine,Pinene,Calmness,51,Other,Indian,True,Sad,Medium
9,84,Fresh Linen,Aldehydes,Cleanliness,47,Other,American,False,Sad,Low
9,85,Peppermint,Menthol,Refreshment,30,Male,French,True,Neutral,Low
9,86,Vanilla,Vanillin,Comfort,30,Other,Chinese,False,Calm,High
9,87,Rose,"Citronellol, Geraniol",Romance,35,Other,American,False,Calm,High
9,88,Eucalyptus,Eucalyptol,Healing,49,Other,French,False,Calm,High
9,89,Sandalwood,Santalol,Tranquility,49,Female,French,True,Calm,Low
9,90,Leather,Benzaldehyde,Luxury,52,Other,British,False,Stressed,Medium
9,91,Coffee,"Caffeine, Niacin",Alertness,56,Male,British,True,Energized,High
9,92,Chocolate,Theobromine,Pleasure,63,Female,American,False,Energized,High
9,93,Burnt Wood,Guaiacol,Nostalgia,69,Male,British,False,Neutral,Low
9,94,Cinnamon,Cinnamaldehyde,Warmth,46,Other,French,True,Stressed,Medium
9,95,Apple,Amyl acetate,Freshness,66,Female,British,False,Calm,Low
9,96,Strawberry,Methyl anthranilate,Joy,46,Male,Indian,False,Calm,High
9,97,Smoky,Creosol,Mystery,61,Other,British,False,Sad,Low
9,98,Floral,Phenyl ethyl alcohol,Delight,33,Male,French,False,Sad,High
